"","...1","i","df_name","k","df_name_specific","Time","CalendarURL","Location"
"113",113,27,"Carrer de Rosales",1,"Carrer de Rosales 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28860100001000010","Delante de casa"
"114",114,27,"Carrer de Rosales",5,"Carrer de Rosales 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28860100005000050","Delante de casa"
"115",115,27,"Carrer de Rosales",10,"Carrer de Rosales 11","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28860100011000110","Delante de casa"
"116",116,27,"Carrer de Rosales",15,"Carrer de Rosales 37","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/28860100037000370","Delante de casa"
"117",117,28,"Carrer de Sant Pere Claver",1,"Carrer de Sant Pere Claver 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000001000010","Delante de casa"
"118",118,28,"Carrer de Sant Pere Claver",5,"Carrer de Sant Pere Claver 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000005000050","Delante de casa"
"119",119,28,"Carrer de Sant Pere Claver",10,"Carrer de Sant Pere Claver 10","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000010000100","Delante de casa"
"120",120,28,"Carrer de Sant Pere Claver",15,"Carrer de Sant Pere Claver 17 - 21","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000017000210","Delante de casa"
"121",121,28,"Carrer de Sant Pere Claver",20,"Carrer de Sant Pere Claver 25","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000025000250","Delante de casa"
"122",122,28,"Carrer de Sant Pere Claver",25,"Carrer de Sant Pere Claver 26B","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30960000026B0026B","Delante de casa"
"123",123,29,"Plaça d'Osca",1,"Plaça d'Osca 1 - 3","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15890100001000030","Delante de casa"
"124",124,29,"Plaça d'Osca",5,"Plaça d'Osca 6","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15890100006000060","Delante de casa"
"125",125,29,"Plaça d'Osca",10,"Plaça del Poeta Boscà 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26090800001000010","Delante de casa"
"126",126,30,"Passatge de Casanovas",1,"Passatge de Casanovas 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07080000001000010","Delante de casa"
"127",127,30,"Passatge de Casanovas",5,"Passatge de Casanovas 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07080000005000050","Delante de casa"
"128",128,30,"Passatge de Casanovas",10,"Passatge de Casanovas 10","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07080000010000100","Delante de casa"
"129",129,30,"Passatge de Casanovas",15,"Passatge de Casanovas 15","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/07080000015000150","Delante de casa"
"130",130,31,"Passatge de Lugo",1,"Passatge de Lugo 1 - 7","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18190300001000070","Delante de casa"
"131",131,31,"Passatge de Lugo",5,"Passatge de Lugo 8","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18190300008000080","Delante de casa"
"132",132,31,"Passatge de Lugo",10,"Passatge de Lugo 14","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18190300014000140","Delante de casa"
"133",133,31,"Passatge de Lugo",15,"Passatge de Lugo 21 - 23","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/18190300021000230","Delante de casa"
"134",134,32,"Passatge Via Trajana B",1,"Passatge Via Trajana B 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70003300001000010","Delante de casa"
"135",135,32,"Passatge Via Trajana B",5,"Passatge Via Trajana B 4","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70003300004000040","Delante de casa"
"136",136,32,"Passatge Via Trajana B",10,"Passatge Via Trajana B 11","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70003300011000110","Delante de casa"
"137",137,32,"Passatge Via Trajana B",15,"Passatge Via Trajana B 14B","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70003300014B0014B","Delante de casa"
"138",138,33,"Passatge de Pruit",1,"Passatge de Pruit 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70009200001000010","Delante de casa"
"139",139,33,"Passatge de Pruit",5,"Passatge de Pruit 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70009200005000050","Delante de casa"
"140",140,34,"Avinguda dels Quinze",1,"Avinguda dels Quinze 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100001000010","Delante de casa"
"141",141,34,"Avinguda dels Quinze",5,"Avinguda dels Quinze 5","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100005000050","Delante de casa"
"142",142,34,"Avinguda dels Quinze",10,"Avinguda dels Quinze 9","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100009000090","Delante de casa"
"143",143,34,"Avinguda dels Quinze",15,"Avinguda dels Quinze 15","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100015000150","Delante de casa"
"144",144,34,"Avinguda dels Quinze",20,"Avinguda dels Quinze 18 - 30","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100018000300","Delante de casa"
"145",145,34,"Avinguda dels Quinze",25,"Avinguda dels Quinze 25U","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/04570100025U0025U","Delante de casa"
"146",146,35,"Carrer d'Abd el-Kader",1,"Carrer d'Abd el-Kader 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00080500001000010","Delante de casa"
"147",147,35,"Carrer d'Abd el-Kader",5,"Carrer d'Abd el-Kader 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00080500005000050","Delante de casa"
"148",148,35,"Carrer d'Abd el-Kader",10,"Carrer d'Abd el-Kader 11","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/00080500011000110","Delante de casa"
"149",149,36,"Carrer de Pierola",1,"Carrer de Pierola 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25540900001000010","Delante de casa"
"150",150,36,"Carrer de Pierola",5,"Carrer de Pierola 7","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25540900007000070","Delante de casa"
"151",151,36,"Carrer de Pierola",10,"Carrer de Pierola 12","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25540900012000120","Delante de casa"
"152",152,36,"Carrer de Pierola",15,"Carrer de Pierola 17","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/25540900017000170","Delante de casa"
"153",153,37,"Carrer de l'Hospital",1,"Carrer de l'Hospital 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900001000010","Delante de casa"
"154",154,37,"Carrer de l'Hospital",5,"Carrer de l'Hospital 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900005000050","Delante de casa"
"155",155,37,"Carrer de l'Hospital",10,"Carrer de l'Hospital 10","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900010000100","Delante de casa"
"156",156,37,"Carrer de l'Hospital",15,"Carrer de l'Hospital 16","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900016000160","Delante de casa"
"157",157,37,"Carrer de l'Hospital",20,"Carrer de l'Hospital 22","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900022000220","Delante de casa"
"158",158,37,"Carrer de l'Hospital",25,"Carrer de l'Hospital 31 - 33","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/15790900031000330","Delante de casa"
"159",159,38,"Carrer de Badosa",1,"Carrer de Badosa 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400001000010","Delante de casa"
"160",160,38,"Carrer de Badosa",5,"Carrer de Badosa 8","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400008000080","Delante de casa"
"161",161,38,"Carrer de Badosa",10,"Carrer de Badosa 20","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400020000200","Delante de casa"
"162",162,38,"Carrer de Badosa",15,"Carrer de Badosa 23I","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400023I0023I","Delante de casa"
"163",163,38,"Carrer de Badosa",20,"Carrer de Badosa 28 - 30","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400028000300","Delante de casa"
"164",164,38,"Carrer de Badosa",25,"Carrer de Badosa 35 - 37","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/03100400035000370","Delante de casa"
"165",165,39,"Plaça de Masadas",1,"Plaça de Masadas 1 - 2","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20240200001000020","Delante de casa"
"166",166,39,"Plaça de Masadas",5,"Plaça de Masadas 6","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/20240200006000060","Delante de casa"
"167",167,40,"Plaça de Rafael Campalans",1,"Plaça de Rafael Campalans 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/23770200001000010","Delante de casa"
"168",168,41,"Plaça de Sant Felip Neri",1,"Plaça de Sant Felip Neri 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30040100001000010","Delante de casa"
"169",169,41,"Plaça de Sant Felip Neri",5,"Plaça de Sant Felip Neri 5 - 6","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30040100005000060","Delante de casa"
"170",170,42,"Plaça de Frederic Marès",1,"Plaça de Frederic Marès 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70121100001000010","Delante de casa"
"171",171,42,"Plaça de Frederic Marès",5,"Plaça de Frederic Marès 4","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70121100004000040","Delante de casa"
"172",172,43,"Carrer del Paradís",1,"Carrer del Paradís 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24470800001000010","Delante de casa"
"173",173,43,"Carrer del Paradís",5,"Carrer del Paradís 3","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24470800003000030","Delante de casa"
"174",174,43,"Carrer del Paradís",10,"Carrer del Paradís 8","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/24470800008000080","Delante de casa"
"175",175,44,"Carrer del Rabí Rubèn",1,"Carrer del Rabí Rubèn 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900001000010","Delante de casa"
"176",176,44,"Carrer del Rabí Rubèn",5,"Carrer del Rabí Rubèn 5 - 9","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900005000090","Delante de casa"
"177",177,44,"Carrer del Rabí Rubèn",10,"Carrer del Rabí Rubèn 14","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900014000140","Delante de casa"
"178",178,44,"Carrer del Rabí Rubèn",15,"Carrer del Rabí Rubèn 19 - 21","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900019000210","Delante de casa"
"179",179,44,"Carrer del Rabí Rubèn",20,"Carrer del Rabí Rubèn 25 - 27","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900025000270","Delante de casa"
"180",180,44,"Carrer del Rabí Rubèn",25,"Carrer del Rabí Rubèn 33","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/27330900033000330","Delante de casa"
"181",181,45,"Carrer del Turó de Monterols",1,"Carrer del Turó de Monterols 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21810700001000010","Delante de casa"
"182",182,45,"Carrer del Turó de Monterols",5,"Carrer del Turó de Monterols 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21810700005000050","Delante de casa"
"183",183,45,"Carrer del Turó de Monterols",10,"Carrer del Turó de Monterols 11","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/21810700011000110","Delante de casa"
"184",184,46,"Carrer de Sant Jacint",1,"Carrer de Sant Jacint 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30350100001000010","Delante de casa"
"185",185,46,"Carrer de Sant Jacint",5,"Carrer de Sant Jacint 5","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30350100005000050","Delante de casa"
"186",186,46,"Carrer de Sant Jacint",10,"Carrer de Sant Jacint 11","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/30350100011000110","Delante de casa"
"187",187,47,"Carrer 27 del BZ",1,"Carrer 27 del BZ 1",NA,NA,NA
"188",188,47,"Carrer 27 del BZ",5,"Carrer 27 del BZ 9",NA,NA,NA
"189",189,47,"Carrer 27 del BZ",10,"Carrer 27 del BZ 34",NA,NA,NA
"190",190,47,"Carrer 27 del BZ",15,"Carrer 27 del BZ 44",NA,NA,NA
"191",191,47,"Carrer 27 del BZ",20,"Carrer 27 del BZ 54",NA,NA,NA
"192",192,47,"Carrer 27 del BZ",25,"Carrer 27 del BZ 62",NA,NA,NA
"193",193,48,"Plaça del Rom Cremat",1,"Plaça del Rom Cremat 1 - 1X","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/7016070000100001X","Delante de casa"
"194",194,49,"Plaça de John Lennon",1,"Plaça de John Lennon 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70093000001000010","Delante de casa"
"195",195,50,"Escales del Polvorí",1,"Escales del Polvorí 1X","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70071000001X0001X","Delante de casa"
"196",196,51,"Carrer d'Irena Sendler",1,"Carrer d'Irena Sendler 1","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70186900001000010","Delante de casa"
"197",197,51,"Carrer d'Irena Sendler",5,"Carrer d'Irena Sendler 2","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70186900002000020","Delante de casa"
"198",198,51,"Carrer d'Irena Sendler",10,"Carrer d'Irena Sendler 12","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70186900012000120","Delante de casa"
"199",199,51,"Carrer d'Irena Sendler",15,"Carrer d'Irena Sendler 22 - 24","Jueves, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70186900022000240","Delante de casa"
"200",200,52,"Carrer del Príncep de Viana",1,"Carrer del Príncep de Viana 1","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600001000010","Delante de casa"
"201",201,52,"Carrer del Príncep de Viana",5,"Carrer del Príncep de Viana 5","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600005000050","Delante de casa"
"202",202,52,"Carrer del Príncep de Viana",10,"Carrer del Príncep de Viana 10","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600010000100","Delante de casa"
"203",203,52,"Carrer del Príncep de Viana",15,"Carrer del Príncep de Viana 15","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600015000150","Delante de casa"
"204",204,52,"Carrer del Príncep de Viana",20,"Carrer del Príncep de Viana 20","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600020000200","Delante de casa"
"205",205,52,"Carrer del Príncep de Viana",25,"Carrer del Príncep de Viana 25","Lunes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/26730600025000250","Delante de casa"
"206",206,53,"Plaça de Fra Eloi de Bianya",1,"Plaça de Fra Eloi de Bianya 1","Martes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/13390000001000010","Delante de casa"
"207",207,54,"Plaça de Valerie Powles",1,"Plaça de Valerie Powles 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70192900001000010","Delante de casa"
"208",208,55,"Plaça SN (Tremp-Calafell)",1,"Plaça SN (Tremp-Calafell) 1","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70195800001000010","Delante de casa"
"209",209,56,"Plaça de la Bassa de Torre Baró",1,"Plaça de la Bassa de Torre Baró 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70200500001000010","Delante de casa"
"210",210,57,"Plaça del 25 de Novembre",1,"Plaça del 25 de Novembre 1","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70200200001000010","Delante de casa"
"211",211,57,"Plaça del 25 de Novembre",5,"Plaça del 25 de Novembre 5","Miércoles, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70200200005000050","Delante de casa"
"212",212,58,"Passeig del Migdia",1,"Passeig del Migdia 147","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70069000147001470","Delante de casa"
"213",213,58,"Passeig del Migdia",5,"Passeig del Migdia 155","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70069000155001550","Delante de casa"
"214",214,58,"Passeig del Migdia",10,"Passeig del Migdia 163","Viernes, de 20.00 a 22.00 h.","https://ajuntament.barcelona.cat/cercador-de-residus/es/calcid/70069000163001630","Delante de casa"
